Dataset,Evaluation_Level,Fold,Checkpoint,Availability_Mask,Condition,Available_Modalities,Missing_Modalities,Missing_Count,Region,Cases,Metric_N,Dice,IoU,HD95_mm,ASSD_mm,Overall_Mean_Dice,Overall_Dice_Retention,Aggregation
BraTS2021,Fold,2,checkpoint_best.pth,1010,drop_t1ce_t2,FLAIR+T1,T1ce+T2,2,ET,250,250,0.5994430253115415,0.4553303731039027,6.536660670209189,,0.7618069615974191,0.8391981106146339,Fold case mean; NaN excluded
BraTS2021,Fold,2,checkpoint_best.pth,1001,drop_t1_t1ce,FLAIR+T2,T1ce+T1,2,WT,250,250,0.9237744770235374,0.8667473222477838,1.857909939880345,,0.7713026272883958,0.8496584307594989,Fold case mean; NaN excluded
BraTS2021,Fold,2,checkpoint_best.pth,1001,drop_t1_t1ce,FLAIR+T2,T1ce+T1,2,TC,250,250,0.7725586073538644,0.6647629609840116,5.2480236534454825,,0.7713026272883958,0.8496584307594989,Fold case mean; NaN excluded
BraTS2021,Fold,2,checkpoint_best.pth,1001,drop_t1_t1ce,FLAIR+T2,T1ce+T1,2,ET,250,250,0.6175747974877854,0.4763013191552702,6.114916877876302,,0.7713026272883958,0.8496584307594989,Fold case mean; NaN excluded
BraTS2021,Fold,2,checkpoint_best.pth,0110,drop_t2_flair,T1ce+T1,FLAIR+T2,2,WT,250,250,0.8190831803630049,0.7108185496425119,5.711013523636402,,0.8600856580734474,0.947460834052355,Fold case mean; NaN excluded
BraTS2021,Fold,2,checkpoint_best.pth,0110,drop_t2_flair,T1ce+T1,FLAIR+T2,2,TC,250,250,0.9062752424163666,0.8522921728309582,1.672964201032639,,0.8600856580734474,0.947460834052355,Fold case mean; NaN excluded
BraTS2021,Fold,2,checkpoint_best.pth,0110,drop_t2_flair,T1ce+T1,FLAIR+T2,2,ET,250,250,0.8548985514409704,0.7817462078609612,2.4170841843107134,,0.8600856580734474,0.947460834052355,Fold case mean; NaN excluded
BraTS2021,Fold,2,checkpoint_best.pth,0101,drop_t1_flair,T1ce+T2,FLAIR+T1,2,WT,250,250,0.8975813804645609,0.824375778653017,2.56356186714422,,0.8903948426275647,0.980849096032464,Fold case mean; NaN excluded
BraTS2021,Fold,2,checkpoint_best.pth,0101,drop_t1_flair,T1ce+T2,FLAIR+T1,2,TC,250,250,0.913228345978462,0.8622117541443918,1.5949997611036897,,0.8903948426275647,0.980849096032464,Fold case mean; NaN excluded
BraTS2021,Fold,2,checkpoint_best.pth,0101,drop_t1_flair,T1ce+T2,FLAIR+T1,2,ET,250,250,0.8603748014396715,0.7897799708014133,2.059047113428935,,0.8903948426275647,0.980849096032464,Fold case mean; NaN excluded
BraTS2021,Fold,2,checkpoint_best.pth,0011,drop_t1ce_flair,T1+T2,FLAIR+T1ce,2,WT,250,250,0.8896007336288283,0.8122796672580301,2.700089071185115,,0.7407281185441579,0.8159778905904603,Fold case mean; NaN excluded
BraTS2021,Fold,2,checkpoint_best.pth,0011,drop_t1ce_flair,T1+T2,FLAIR+T1ce,2,TC,250,250,0.7480480624308461,0.6333950590300101,6.149616628872416,,0.7407281185441579,0.8159778905904603,Fold case mean; NaN excluded
BraTS2021,Fold,2,checkpoint_best.pth,0011,drop_t1ce_flair,T1+T2,FLAIR+T1ce,2,ET,250,250,0.5845355595727992,0.439583169965579,7.409055217965025,,0.7407281185441579,0.8159778905904603,Fold case mean; NaN excluded
BraTS2021,Fold,2,checkpoint_best.pth,1110,drop_t2,FLAIR+T1ce+T1,T2,1,WT,250,250,0.9304113778469808,0.8770183323188717,1.454878747810462,,0.9074906977324368,0.9996817006509184,Fold case mean; NaN excluded
BraTS2021,Fold,2,checkpoint_best.pth,1110,drop_t2,FLAIR+T1ce+T1,T2,1,TC,250,250,0.9203204511753088,0.8711766160031537,1.511777057229926,,0.9074906977324368,0.9996817006509184,Fold case mean; NaN excluded
BraTS2021,Fold,2,checkpoint_best.pth,1110,drop_t2,FLAIR+T1ce+T1,T2,1,ET,250,250,0.8717402641750207,0.8041866591423709,1.6912087841580483,,0.9074906977324368,0.9996817006509184,Fold case mean; NaN excluded
BraTS2021,Fold,2,checkpoint_best.pth,1101,drop_t1,FLAIR+T1ce+T2,T1,1,WT,250,250,0.9329882461067324,0.8827068860393553,1.3641795135005987,,0.9058317945068892,0.9978542712327718,Fold case mean; NaN excluded
BraTS2021,Fold,2,checkpoint_best.pth,1101,drop_t1,FLAIR+T1ce+T2,T1,1,TC,250,250,0.9187559302852988,0.8700688217489568,1.561822281582292,,0.9058317945068892,0.9978542712327718,Fold case mean; NaN excluded
BraTS2021,Fold,2,checkpoint_best.pth,1101,drop_t1,FLAIR+T1ce+T2,T1,1,ET,250,250,0.8657512071286368,0.796974518519774,1.9974087818123385,,0.9058317945068892,0.9978542712327718,Fold case mean; NaN excluded
BraTS2021,Fold,2,checkpoint_best.pth,1011,drop_t1ce,FLAIR+T1+T2,T1ce,1,WT,250,250,0.9248424288787662,0.8692493606888788,1.730328617365132,,0.7778467065206875,0.8568673159552131,Fold case mean; NaN excluded
BraTS2021,Fold,2,checkpoint_best.pth,1011,drop_t1ce,FLAIR+T1+T2,T1ce,1,TC,250,250,0.7802880671522971,0.674001433754684,4.927111504301704,,0.7778467065206875,0.8568673159552131,Fold case mean; NaN excluded
BraTS2021,Fold,2,checkpoint_best.pth,1011,drop_t1ce,FLAIR+T1+T2,T1ce,1,ET,250,250,0.6284096235309994,0.4876193893186447,6.024022587316649,,0.7778467065206875,0.8568673159552131,Fold case mean; NaN excluded
BraTS2021,Fold,2,checkpoint_best.pth,0111,drop_flair,T1ce+T1+T2,FLAIR,1,WT,250,250,0.9016340160106558,0.8310625190274252,2.291544112643783,,0.8923175410990315,0.9829671193715436,Fold case mean; NaN excluded
BraTS2021,Fold,2,checkpoint_best.pth,0111,drop_flair,T1ce+T1+T2,FLAIR,1,TC,250,250,0.9143722694781288,0.8643414706223054,1.4342782063532775,,0.8923175410990315,0.9829671193715436,Fold case mean; NaN excluded
BraTS2021,Fold,2,checkpoint_best.pth,0111,drop_flair,T1ce+T1+T2,FLAIR,1,ET,250,250,0.8609463378083099,0.7915948748422919,1.8769104856159,,0.8923175410990315,0.9829671193715436,Fold case mean; NaN excluded
BraTS2021,Fold,2,checkpoint_best.pth,1111,none,FLAIR+T1ce+T1+T2,none,0,WT,250,250,0.933737910776078,0.8840175263936627,1.2482452678279337,,0.9077796434020412,1,Fold case mean; NaN excluded
BraTS2021,Fold,2,checkpoint_best.pth,1111,none,FLAIR+T1ce+T1+T2,none,0,TC,250,250,0.920121486109541,0.8720794066548959,1.4267013029208266,,0.9077796434020412,1,Fold case mean; NaN excluded
BraTS2021,Fold,2,checkpoint_best.pth,1111,none,FLAIR+T1ce+T1+T2,none,0,ET,250,250,0.8694795333205048,0.8022814145498074,1.8011237810134073,,0.9077796434020412,1,Fold case mean; NaN excluded
BraTS2021,Fold,3,checkpoint_best.pth,1000,drop_t1_t1ce_t2,FLAIR,T1ce+T1+T2,3,WT,250,250,0.9146389866690524,0.8515125708654674,2.1401461773283663,,0.7233294044163476,0.795612626429182,Fold case mean; NaN excluded
BraTS2021,Fold,3,checkpoint_best.pth,1000,drop_t1_t1ce_t2,FLAIR,T1ce+T1+T2,3,TC,250,250,0.7150787303276852,0.5938214634767964,6.310839719464556,,0.7233294044163476,0.795612626429182,Fold case mean; NaN excluded
BraTS2021,Fold,3,checkpoint_best.pth,1000,drop_t1_t1ce_t2,FLAIR,T1ce+T1+T2,3,ET,250,250,0.5402704962523053,0.3985154584029387,6.551381266642715,,0.7233294044163476,0.795612626429182,Fold case mean; NaN excluded
BraTS2021,Fold,3,checkpoint_best.pth,0100,drop_t1_t2_flair,T1ce,FLAIR+T1+T2,3,WT,250,250,0.789349201389726,0.672124052962502,6.704790026409212,,0.841553664332281,0.9256511861297368,Fold case mean; NaN excluded
BraTS2021,Fold,3,checkpoint_best.pth,0100,drop_t1_t2_flair,T1ce,FLAIR+T1+T2,3,TC,250,250,0.891403841286183,0.8301188834272337,2.274128269434431,,0.841553664332281,0.9256511861297368,Fold case mean; NaN excluded
BraTS2021,Fold,3,checkpoint_best.pth,0100,drop_t1_t2_flair,T1ce,FLAIR+T1+T2,3,ET,250,250,0.8439079503209337,0.7647826516604016,1.821113637186392,,0.841553664332281,0.9256511861297368,Fold case mean; NaN excluded
BraTS2021,Fold,3,checkpoint_best.pth,0010,drop_t1ce_t2_flair,T1,FLAIR+T1ce+T2,3,WT,250,250,0.7874416760557204,0.6664884385296921,7.689147697568334,,0.6484909608580943,0.7132954825750639,Fold case mean; NaN excluded
BraTS2021,Fold,3,checkpoint_best.pth,0010,drop_t1ce_t2_flair,T1,FLAIR+T1ce+T2,3,TC,250,250,0.6713730877346682,0.5457280421795456,8.831349465899212,,0.6484909608580943,0.7132954825750639,Fold case mean; NaN excluded
BraTS2021,Fold,3,checkpoint_best.pth,0010,drop_t1ce_t2_flair,T1,FLAIR+T1ce+T2,3,ET,250,250,0.4866581187838944,0.3470969559794016,9.767447323270172,,0.6484909608580943,0.7132954825750639,Fold case mean; NaN excluded
BraTS2021,Fold,3,checkpoint_best.pth,0001,drop_t1_t1ce_flair,T2,FLAIR+T1ce+T1,3,WT,250,250,0.8770408180945564,0.7917845566931023,3.616136060660396,,0.7162809906385625,0.7878598557500636,Fold case mean; NaN excluded
BraTS2021,Fold,3,checkpoint_best.pth,0001,drop_t1_t1ce_flair,T2,FLAIR+T1ce+T1,3,TC,250,250,0.7167643573499343,0.5969216694694758,6.588434240002991,,0.7162809906385625,0.7878598557500636,Fold case mean; NaN excluded
BraTS2021,Fold,3,checkpoint_best.pth,0001,drop_t1_t1ce_flair,T2,FLAIR+T1ce+T1,3,ET,250,250,0.5550377964711968,0.4129210024279905,7.112329863681514,,0.7162809906385625,0.7878598557500636,Fold case mean; NaN excluded
BraTS2021,Fold,3,checkpoint_best.pth,1100,drop_t1_t2,FLAIR+T1ce,T1+T2,2,WT,250,250,0.9289626819995528,0.8743100904318655,1.6361247488356354,,0.901794434749224,0.99191189290719,Fold case mean; NaN excluded
BraTS2021,Fold,3,checkpoint_best.pth,1100,drop_t1_t2,FLAIR+T1ce,T1+T2,2,TC,250,250,0.9141793238549089,0.8603782715155315,1.4519136588813075,,0.901794434749224,0.99191189290719,Fold case mean; NaN excluded
BraTS2021,Fold,3,checkpoint_best.pth,1100,drop_t1_t2,FLAIR+T1ce,T1+T2,2,ET,250,250,0.8622412983932107,0.7908526179254901,1.2436406024828222,,0.901794434749224,0.99191189290719,Fold case mean; NaN excluded
BraTS2021,Fold,3,checkpoint_best.pth,1010,drop_t1ce_t2,FLAIR+T1,T1ce+T2,2,WT,250,250,0.9224655656527648,0.8638019025309078,1.7849367969073746,,0.755990377571717,0.8315374519308413,Fold case mean; NaN excluded
BraTS2021,Fold,3,checkpoint_best.pth,1010,drop_t1ce_t2,FLAIR+T1,T1ce+T2,2,TC,250,250,0.7597706330467274,0.6465729833915684,4.748163839098149,,0.755990377571717,0.8315374519308413,Fold case mean; NaN excluded
BraTS2021,Fold,3,checkpoint_best.pth,1010,drop_t1ce_t2,FLAIR+T1,T1ce+T2,2,ET,250,250,0.5857349340156586,0.443167275241783,5.439104039415407,,0.755990377571717,0.8315374519308413,Fold case mean; NaN excluded
BraTS2021,Fold,3,checkpoint_best.pth,1001,drop_t1_t1ce,FLAIR+T2,T1ce+T1,2,WT,250,250,0.927256972704809,0.8708446989690719,1.6354757493643597,,0.761538496933555,0.8376400018759472,Fold case mean; NaN excluded
BraTS2021,Fold,3,checkpoint_best.pth,1001,drop_t1_t1ce,FLAIR+T2,T1ce+T1,2,TC,250,250,0.7559417693960888,0.6419408764729663,5.209942270688854,,0.761538496933555,0.8376400018759472,Fold case mean; NaN excluded
BraTS2021,Fold,3,checkpoint_best.pth,1001,drop_t1_t1ce,FLAIR+T2,T1ce+T1,2,ET,250,250,0.6014167486997672,0.4601905931559792,5.743399971597965,,0.761538496933555,0.8376400018759472,Fold case mean; NaN excluded
BraTS2021,Fold,3,checkpoint_best.pth,0110,drop_t2_flair,T1ce+T1,FLAIR+T2,2,WT,250,250,0.8247548172441083,0.7146197107318653,4.931565392557795,,0.8638833541484122,0.9502123100844532,Fold case mean; NaN excluded
BraTS2021,Fold,3,checkpoint_best.pth,0110,drop_t2_flair,T1ce+T1,FLAIR+T2,2,TC,250,250,0.90963350428253,0.8543356740119702,1.640263194454758,,0.8638833541484122,0.9502123100844532,Fold case mean; NaN excluded
BraTS2021,Fold,3,checkpoint_best.pth,0110,drop_t2_flair,T1ce+T1,FLAIR+T2,2,ET,250,250,0.8572617409185984,0.7836881613966543,1.4462461733552694,,0.8638833541484122,0.9502123100844532,Fold case mean; NaN excluded
BraTS2021,Fold,3,checkpoint_best.pth,0101,drop_t1_flair,T1ce+T2,FLAIR+T1,2,WT,250,250,0.8983329350612523,0.8232618467630257,2.132220682142293,,0.8916239239495992,0.9807250301030362,Fold case mean; NaN excluded
BraTS2021,Fold,3,checkpoint_best.pth,0101,drop_t1_flair,T1ce+T2,FLAIR+T1,2,TC,250,250,0.9146668327620656,0.8625749447483925,1.3793599239801395,,0.8916239239495992,0.9807250301030362,Fold case mean; NaN excluded
BraTS2021,Fold,3,checkpoint_best.pth,0101,drop_t1_flair,T1ce+T2,FLAIR+T1,2,ET,250,250,0.8618720040254798,0.7899340845171383,1.2400189244051043,,0.8916239239495992,0.9807250301030362,Fold case mean; NaN excluded
BraTS2021,Fold,3,checkpoint_best.pth,0011,drop_t1ce_flair,T1+T2,FLAIR+T1ce,2,WT,250,250,0.8928098921208532,0.8147121584792864,2.5645396893607764,,0.7342572913848482,0.8076325509604477,Fold case mean; NaN excluded
BraTS2021,Fold,3,checkpoint_best.pth,0011,drop_t1ce_flair,T1+T2,FLAIR+T1ce,2,TC,250,250,0.7376411862629304,0.620862219290383,5.702929812525772,,0.7342572913848482,0.8076325509604477,Fold case mean; NaN excluded
BraTS2021,Fold,3,checkpoint_best.pth,0011,drop_t1ce_flair,T1+T2,FLAIR+T1ce,2,ET,250,250,0.5723207957707608,0.4295774328456702,6.551100014684954,,0.7342572913848482,0.8076325509604477,Fold case mean; NaN excluded
BraTS2021,Fold,3,checkpoint_best.pth,1110,drop_t2,FLAIR+T1ce+T1,T2,1,WT,250,250,0.9303388188466108,0.8766793998435526,1.948560187979375,,0.9060692972747462,0.99661394785033,Fold case mean; NaN excluded
BraTS2021,Fold,3,checkpoint_best.pth,1110,drop_t2,FLAIR+T1ce+T1,T2,1,TC,250,250,0.9197176728640002,0.869586124702608,1.201880504781795,,0.9060692972747462,0.99661394785033,Fold case mean; NaN excluded
BraTS2021,Fold,3,checkpoint_best.pth,1110,drop_t2,FLAIR+T1ce+T1,T2,1,ET,250,250,0.8681514001136273,0.8000595425034424,1.1278637418372688,,0.9060692972747462,0.99661394785033,Fold case mean; NaN excluded
BraTS2021,Fold,3,checkpoint_best.pth,1101,drop_t1,FLAIR+T1ce+T2,T1,1,WT,250,250,0.93585569421169,0.8857875390664053,1.6681545519644183,,0.9073461933963164,0.9980184458159276,Fold case mean; NaN excluded
BraTS2021,Fold,3,checkpoint_best.pth,1101,drop_t1,FLAIR+T1ce+T2,T1,1,TC,250,250,0.9177945336665578,0.8666634434477042,1.7328868928232828,,0.9073461933963164,0.9980184458159276,Fold case mean; NaN excluded
BraTS2021,Fold,3,checkpoint_best.pth,1101,drop_t1,FLAIR+T1ce+T2,T1,1,ET,250,250,0.8683883523107013,0.7979359068981389,1.6313924354522795,,0.9073461933963164,0.9980184458159276,Fold case mean; NaN excluded
BraTS2021,Fold,3,checkpoint_best.pth,1011,drop_t1ce,FLAIR+T1+T2,T1ce,1,WT,250,250,0.9293149079618078,0.8745385801503066,1.5835455870267938,,0.7705516694312372,0.8475538720982236,Fold case mean; NaN excluded
BraTS2021,Fold,3,checkpoint_best.pth,1011,drop_t1ce,FLAIR+T1+T2,T1ce,1,TC,250,250,0.769688831596688,0.6592018214406549,4.51530320094124,,0.7705516694312372,0.8475538720982236,Fold case mean; NaN excluded
BraTS2021,Fold,3,checkpoint_best.pth,1011,drop_t1ce,FLAIR+T1+T2,T1ce,1,ET,250,250,0.6126512687352158,0.4724949006659443,5.198932861126212,,0.7705516694312372,0.8475538720982236,Fold case mean; NaN excluded
BraTS2021,Fold,3,checkpoint_best.pth,0111,drop_flair,T1ce+T1+T2,FLAIR,1,WT,250,250,0.904352378648344,0.8320860078087353,1.948968269477092,,0.8982380142602397,0.9880000748217486,Fold case mean; NaN excluded
BraTS2021,Fold,3,checkpoint_best.pth,0111,drop_flair,T1ce+T1+T2,FLAIR,1,TC,250,250,0.9191569518231172,0.8691284562657738,1.288453405341878,,0.8982380142602397,0.9880000748217486,Fold case mean; NaN excluded
BraTS2021,Fold,3,checkpoint_best.pth,0111,drop_flair,T1ce+T1+T2,FLAIR,1,ET,250,250,0.8712047123092581,0.8020870123326123,1.1720985178808434,,0.8982380142602397,0.9880000748217486,Fold case mean; NaN excluded
BraTS2021,Fold,3,checkpoint_best.pth,1111,none,FLAIR+T1ce+T1+T2,none,0,WT,250,250,0.9366739727835264,0.8872350227623932,1.4234204026193007,,0.9091477188625684,1,Fold case mean; NaN excluded
BraTS2021,Fold,3,checkpoint_best.pth,1111,none,FLAIR+T1ce+T1+T2,none,0,TC,250,250,0.9216980210562284,0.8733916360795463,1.2048865583720711,,0.9091477188625684,1,Fold case mean; NaN excluded
BraTS2021,Fold,3,checkpoint_best.pth,1111,none,FLAIR+T1ce+T1+T2,none,0,ET,250,250,0.8690711627479507,0.8017405909507552,1.1213352335407227,,0.9091477188625684,1,Fold case mean; NaN excluded
BraTS2021,Fold,4,checkpoint_best.pth,1000,drop_t1_t1ce_t2,FLAIR,T1ce+T1+T2,3,WT,250,250,0.9128636972689742,0.8467962195426539,2.124774530302102,,0.7296595233536061,0.8067546659764928,Fold case mean; NaN excluded
BraTS2021,Fold,4,checkpoint_best.pth,1000,drop_t1_t1ce_t2,FLAIR,T1ce+T1+T2,3,TC,250,250,0.7235661950389378,0.6046596488061063,7.043424100237561,,0.7296595233536061,0.8067546659764928,Fold case mean; NaN excluded
BraTS2021,Fold,4,checkpoint_best.pth,1000,drop_t1_t1ce_t2,FLAIR,T1ce+T1+T2,3,ET,250,250,0.5525486777529061,0.4117336095669274,8.179127974113522,,0.7296595233536061,0.8067546659764928,Fold case mean; NaN excluded
BraTS2021,Fold,4,checkpoint_best.pth,0100,drop_t1_t2_flair,T1ce,FLAIR+T1+T2,3,WT,250,250,0.79678589764488,0.6800835512021279,5.648244272504735,,0.8374053671112768,0.9258848347866788,Fold case mean; NaN excluded
BraTS2021,Fold,4,checkpoint_best.pth,0100,drop_t1_t2_flair,T1ce,FLAIR+T1+T2,3,TC,250,250,0.8838854636819842,0.8202220904046367,2.879888910914429,,0.8374053671112768,0.9258848347866788,Fold case mean; NaN excluded
BraTS2021,Fold,4,checkpoint_best.pth,0100,drop_t1_t2_flair,T1ce,FLAIR+T1+T2,3,ET,250,250,0.831544740006966,0.7524210053056649,2.861063943505681,,0.8374053671112768,0.9258848347866788,Fold case mean; NaN excluded
BraTS2021,Fold,4,checkpoint_best.pth,0010,drop_t1ce_t2_flair,T1,FLAIR+T1ce+T2,3,WT,250,250,0.7803054712888526,0.659603724503515,7.506027135680972,,0.6518940910574101,0.7207726108553795,Fold case mean; NaN excluded
BraTS2021,Fold,4,checkpoint_best.pth,0010,drop_t1ce_t2_flair,T1,FLAIR+T1ce+T2,3,TC,250,250,0.6739286276763857,0.5484401357747363,8.983647964435455,,0.6518940910574101,0.7207726108553795,Fold case mean; NaN excluded
BraTS2021,Fold,4,checkpoint_best.pth,0010,drop_t1ce_t2_flair,T1,FLAIR+T1ce+T2,3,ET,250,250,0.5014481742069922,0.3620421503357252,10.077413360997406,,0.6518940910574101,0.7207726108553795,Fold case mean; NaN excluded
BraTS2021,Fold,4,checkpoint_best.pth,0001,drop_t1_t1ce_flair,T2,FLAIR+T1ce+T1,3,WT,250,250,0.8797170801782208,0.7949292630194097,3.3386500751920605,,0.713580093957975,0.788976299113626,Fold case mean; NaN excluded
BraTS2021,Fold,4,checkpoint_best.pth,0001,drop_t1_t1ce_flair,T2,FLAIR+T1ce+T1,3,TC,250,250,0.7144690955778678,0.5960998500377777,6.914378969962845,,0.713580093957975,0.788976299113626,Fold case mean; NaN excluded
BraTS2021,Fold,4,checkpoint_best.pth,0001,drop_t1_t1ce_flair,T2,FLAIR+T1ce+T1,3,ET,250,250,0.5465541061178363,0.4063743394503107,7.732511613202492,,0.713580093957975,0.788976299113626,Fold case mean; NaN excluded
BraTS2021,Fold,4,checkpoint_best.pth,1100,drop_t1_t2,FLAIR+T1ce,T1+T2,2,WT,250,250,0.9269925436325104,0.8707479865031748,1.5017297574313462,,0.8946877057754633,0.9892195717650692,Fold case mean; NaN excluded
BraTS2021,Fold,4,checkpoint_best.pth,1100,drop_t1_t2,FLAIR+T1ce,T1+T2,2,TC,250,250,0.8999608916393393,0.8426137952329088,1.8087187478783504,,0.8946877057754633,0.9892195717650692,Fold case mean; NaN excluded
BraTS2021,Fold,4,checkpoint_best.pth,1100,drop_t1_t2,FLAIR+T1ce,T1+T2,2,ET,250,250,0.8571096820545402,0.7831830568076334,1.9075101101555905,,0.8946877057754633,0.9892195717650692,Fold case mean; NaN excluded
BraTS2021,Fold,4,checkpoint_best.pth,1010,drop_t1ce_t2,FLAIR+T1,T1ce+T2,2,WT,250,250,0.9224930698774964,0.8624290618825642,2.009443206371796,,0.7581128363437605,0.8382143293984041,Fold case mean; NaN excluded
BraTS2021,Fold,4,checkpoint_best.pth,1010,drop_t1ce_t2,FLAIR+T1,T1ce+T2,2,TC,250,250,0.759804224501592,0.6464995623098275,5.707334759144571,,0.7581128363437605,0.8382143293984041,Fold case mean; NaN excluded
BraTS2021,Fold,4,checkpoint_best.pth,1010,drop_t1ce_t2,FLAIR+T1,T1ce+T2,2,ET,250,250,0.5920412146521928,0.4518526082380401,6.95891642216111,,0.7581128363437605,0.8382143293984041,Fold case mean; NaN excluded
BraTS2021,Fold,4,checkpoint_best.pth,1001,drop_t1_t1ce,FLAIR+T2,T1ce+T1,2,WT,250,250,0.9285448977284372,0.8714008483353978,1.3011869539206833,,0.7640192166006224,0.8447447722676403,Fold case mean; NaN excluded
BraTS2021,Fold,4,checkpoint_best.pth,1001,drop_t1_t1ce,FLAIR+T2,T1ce+T1,2,TC,250,250,0.761418032602287,0.6503998440679333,5.226007988197679,,0.7640192166006224,0.8447447722676403,Fold case mean; NaN excluded
BraTS2021,Fold,4,checkpoint_best.pth,1001,drop_t1_t1ce,FLAIR+T2,T1ce+T1,2,ET,250,250,0.602094719471143,0.463750691099784,6.30497750529683,,0.7640192166006224,0.8447447722676403,Fold case mean; NaN excluded
BraTS2021,Fold,4,checkpoint_best.pth,0110,drop_t2_flair,T1ce+T1,FLAIR+T2,2,WT,250,250,0.818429165809149,0.7086856754138534,4.975499421058192,,0.855666789983804,0.9460757425159017,Fold case mean; NaN excluded
BraTS2021,Fold,4,checkpoint_best.pth,0110,drop_t2_flair,T1ce+T1,FLAIR+T2,2,TC,250,250,0.8993360131487983,0.8400546319518738,2.81530882464494,,0.855666789983804,0.9460757425159017,Fold case mean; NaN excluded
BraTS2021,Fold,4,checkpoint_best.pth,0110,drop_t2_flair,T1ce+T1,FLAIR+T2,2,ET,250,250,0.8492351909934646,0.773269300183051,2.638412349598271,,0.855666789983804,0.9460757425159017,Fold case mean; NaN excluded
BraTS2021,Fold,4,checkpoint_best.pth,0101,drop_t1_flair,T1ce+T2,FLAIR+T1,2,WT,250,250,0.8980044472973336,0.821659361578857,2.5278196133620323,,0.8848842795024608,0.9783803246434106,Fold case mean; NaN excluded
BraTS2021,Fold,4,checkpoint_best.pth,0101,drop_t1_flair,T1ce+T2,FLAIR+T1,2,TC,250,250,0.9035268426923062,0.8461947103060273,1.8014944481120847,,0.8848842795024608,0.9783803246434106,Fold case mean; NaN excluded
BraTS2021,Fold,4,checkpoint_best.pth,0101,drop_t1_flair,T1ce+T2,FLAIR+T1,2,ET,250,250,0.8531215485177427,0.7790205626829129,2.003609908010403,,0.8848842795024608,0.9783803246434106,Fold case mean; NaN excluded
BraTS2021,Fold,4,checkpoint_best.pth,0011,drop_t1ce_flair,T1+T2,FLAIR+T1ce,2,WT,250,250,0.8859384922728939,0.8061254222893566,3.077955947549082,,0.7306879171984667,0.8078917189529135,Fold case mean; NaN excluded
BraTS2021,Fold,4,checkpoint_best.pth,0011,drop_t1ce_flair,T1+T2,FLAIR+T1ce,2,TC,250,250,0.7360063294508605,0.6198421424301844,6.05813869903087,,0.7306879171984667,0.8078917189529135,Fold case mean; NaN excluded
BraTS2021,Fold,4,checkpoint_best.pth,0011,drop_t1ce_flair,T1+T2,FLAIR+T1ce,2,ET,250,250,0.5701189298716456,0.4289386675902566,7.239354925772536,,0.7306879171984667,0.8078917189529135,Fold case mean; NaN excluded
BraTS2021,Fold,4,checkpoint_best.pth,1110,drop_t2,FLAIR+T1ce+T1,T2,1,WT,250,250,0.9295351331698182,0.8746104172899379,1.5651619521884663,,0.902006669765702,0.9973118506434434,Fold case mean; NaN excluded
BraTS2021,Fold,4,checkpoint_best.pth,1110,drop_t2,FLAIR+T1ce+T1,T2,1,TC,250,250,0.911545263638733,0.8587846026054472,1.2483959890551242,,0.902006669765702,0.9973118506434434,Fold case mean; NaN excluded
BraTS2021,Fold,4,checkpoint_best.pth,1110,drop_t2,FLAIR+T1ce+T1,T2,1,ET,250,250,0.864939612488555,0.7939431661259921,1.5439084972115542,,0.902006669765702,0.9973118506434434,Fold case mean; NaN excluded
BraTS2021,Fold,4,checkpoint_best.pth,1101,drop_t1,FLAIR+T1ce+T2,T1,1,WT,250,250,0.9368009940881596,0.8858289643482926,1.284947444098074,,0.8996540768541473,0.9947106849657632,Fold case mean; NaN excluded
BraTS2021,Fold,4,checkpoint_best.pth,1101,drop_t1,FLAIR+T1ce+T2,T1,1,TC,250,250,0.9064796489937532,0.8511828986939207,1.5303071438236686,,0.8996540768541473,0.9947106849657632,Fold case mean; NaN excluded
BraTS2021,Fold,4,checkpoint_best.pth,1101,drop_t1,FLAIR+T1ce+T2,T1,1,ET,250,250,0.8556815874805288,0.7829634326148983,1.690798635227615,,0.8996540768541473,0.9947106849657632,Fold case mean; NaN excluded
BraTS2021,Fold,4,checkpoint_best.pth,1011,drop_t1ce,FLAIR+T1+T2,T1ce,1,WT,250,250,0.93029305029914,0.8746680929802975,1.445461292341824,,0.7730025167476895,0.8546772395041454,Fold case mean; NaN excluded
BraTS2021,Fold,4,checkpoint_best.pth,1011,drop_t1ce,FLAIR+T1+T2,T1ce,1,TC,250,250,0.7733113748067044,0.6641731906039676,5.0285883912910165,,0.7730025167476895,0.8546772395041454,Fold case mean; NaN excluded
BraTS2021,Fold,4,checkpoint_best.pth,1011,drop_t1ce,FLAIR+T1+T2,T1ce,1,ET,250,250,0.6154031251372242,0.4782024349640181,6.120675498364233,,0.7730025167476895,0.8546772395041454,Fold case mean; NaN excluded
BraTS2021,Fold,4,checkpoint_best.pth,0111,drop_flair,T1ce+T1+T2,FLAIR,1,WT,250,250,0.901159799339782,0.8270050172666977,2.367685431503374,,0.8897652765429086,0.9837770432648578,Fold case mean; NaN excluded
BraTS2021,Fold,4,checkpoint_best.pth,0111,drop_flair,T1ce+T1+T2,FLAIR,1,TC,250,250,0.9109568371771348,0.8566256086529863,1.4156906982984427,,0.8897652765429086,0.9837770432648578,Fold case mean; NaN excluded
